-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 1.63934e-06 1.63524e-06
-3.3625 5.7377e-06 4.39538e-06
-3.3375 1.14754e-05 7.73364e-06
-3.3125 1.14754e-05 5.3762e-06
-3.2875 3.36066e-05 1.63235e-05
-3.2625 8.27869e-05 2.60495e-05
-3.2375 9.01639e-05 2.92279e-05
-3.2125 0.000131148 3.68397e-05
-3.1875 0.000122951 3.21401e-05
-3.1625 0.000181148 4.59806e-05
-3.1375 0.000236066 6.40042e-05
-3.1125 0.000284426 6.73776e-05
-3.0875 0.000340164 7.1972e-05
-3.0625 0.000504918 8.50989e-05
-3.0375 0.000619672 9.27437e-05
-3.0125 0.000786066 0.000107363
-2.9875 0.000916393 0.000117846
-2.9625 0.00118115 0.000114785
-2.9375 0.00136721 0.000123188
-2.9125 0.00160656 0.000130999
-2.8875 0.00178033 0.000130866
-2.8625 0.00226066 0.000150644
-2.8375 0.00277705 0.000180706
-2.8125 0.00327049 0.00021066
-2.7875 0.00394672 0.000240034
-2.7625 0.00464016 0.000246655
-2.7375 0.00567541 0.000269124
-2.7125 0.0067418 0.000304589
-2.6875 0.00777541 0.000332996
-2.6625 0.00884426 0.000361212
-2.6375 0.010368 0.000387287
-2.6125 0.0120041 0.000436782
-2.5875 0.0133787 0.000434059
-2.5625 0.0154648 0.000481527
-2.5375 0.0175984 0.000506241
-2.5125 0.0202008 0.000554734
-2.4875 0.0232836 0.000611426
-2.4625 0.0256508 0.000640373
-2.4375 0.0285475 0.000675251
-2.4125 0.031723 0.00071597
-2.3875 0.0350311 0.000739794
-2.3625 0.0399648 0.000842467
-2.3375 0.0450213 0.000927686
