-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 0 0
-2.8875 0 0
-2.8625 0 0
-2.8375 0 0
-2.8125 0 0
-2.7875 0 0
-2.7625 0 0
-2.7375 0 0
-2.7125 0 0
-2.6875 1.63934e-06 1.15338e-06
-2.6625 4.09836e-06 2.44188e-06
-2.6375 1.63934e-06 1.15338e-06
-2.6125 2.45902e-06 1.40903e-06
-2.5875 1.14754e-05 6.07996e-06
-2.5625 9.01639e-06 3.31891e-06
-2.5375 1.55738e-05 4.99899e-06
-2.5125 1.55738e-05 4.99899e-06
-2.4875 3.19672e-05 7.39501e-06
-2.4625 3.93443e-05 7.96728e-06
-2.4375 6.47541e-05 1.11124e-05
-2.4125 8.03279e-05 1.1118e-05
-2.3875 0.000129508 1.62531e-05
-2.3625 0.000154098 1.59211e-05
-2.3375 0.000190984 1.77994e-05
-2.3125 0.000313115 2.39588e-05
-2.2875 0.000417213 2.89054e-05
-2.2625 0.000593443 3.44176e-05
-2.2375 0.000795902 3.76407e-05
-2.2125 0.000986885 4.18428e-05
-2.1875 0.00135738 5.33122e-05
-2.1625 0.00166148 5.96131e-05
-2.1375 0.00226393 6.7923e-05
-2.1125 0.00279918 7.90628e-05
-2.0875 0.00363279 8.78269e-05
