-4.9875 0 0
-4.9625 0 0
-4.9375 0 0
-4.9125 0 0
-4.8875 0 0
-4.8625 0 0
-4.8375 0 0
-4.8125 0 0
-4.7875 0 0
-4.7625 0 0
-4.7375 0 0
-4.7125 0 0
-4.6875 0 0
-4.6625 0 0
-4.6375 0 0
-4.6125 0 0
-4.5875 0 0
-4.5625 0 0
-4.5375 0 0
-4.5125 0 0
-4.4875 0 0
-4.4625 0 0
-4.4375 0 0
-4.4125 0 0
-4.3875 0 0
-4.3625 0 0
-4.3375 0 0
-4.3125 0 0
-4.2875 0 0
-4.2625 0 0
-4.2375 0 0
-4.2125 0 0
-4.1875 0 0
-4.1625 0 0
-4.1375 0 0
-4.1125 0 0
-4.0875 0 0
-4.0625 0 0
-4.0375 0 0
-4.0125 0 0
-3.9875 0 0
-3.9625 0 0
-3.9375 0 0
-3.9125 0 0
-3.8875 0 0
-3.8625 0 0
-3.8375 0 0
-3.8125 0 0
-3.7875 0 0
-3.7625 0 0
-3.7375 0 0
-3.7125 0 0
-3.6875 0 0
-3.6625 0 0
-3.6375 0 0
-3.6125 0 0
-3.5875 0 0
-3.5625 0 0
-3.5375 0 0
-3.5125 0 0
-3.4875 0 0
-3.4625 0 0
-3.4375 0 0
-3.4125 0 0
-3.3875 0 0
-3.3625 0 0
-3.3375 0 0
-3.3125 0 0
-3.2875 0 0
-3.2625 0 0
-3.2375 0 0
-3.2125 0 0
-3.1875 0 0
-3.1625 0 0
-3.1375 0 0
-3.1125 0 0
-3.0875 0 0
-3.0625 0 0
-3.0375 0 0
-3.0125 0 0
-2.9875 0 0
-2.9625 0 0
-2.9375 0 0
-2.9125 4.09836e-06 4.0881e-06
-2.8875 1.39344e-05 5.77011e-06
-2.8625 1.55738e-05 5.74911e-06
-2.8375 3.44262e-05 1.27295e-05
-2.8125 4.5082e-05 1.47513e-05
-2.7875 6.14754e-05 1.83078e-05
-2.7625 6.88525e-05 1.92356e-05
-2.7375 0.000117213 2.5722e-05
-2.7125 0.000152459 3.2385e-05
-2.6875 0.00022377 3.95007e-05
-2.6625 0.000292623 4.40779e-05
-2.6375 0.00037459 5.231e-05
-2.6125 0.000467213 5.86481e-05
-2.5875 0.00062377 6.19999e-05
-2.5625 0.000805738 7.84472e-05
-2.5375 0.00109262 9.19004e-05
-2.5125 0.00140082 0.000107548
-2.4875 0.00174344 0.000119679
-2.4625 0.00214016 0.000139442
-2.4375 0.00287541 0.000167826
-2.4125 0.00351639 0.000177386
-2.3875 0.00426148 0.000203218
-2.3625 0.00536393 0.000228002
-2.3375 0.00664754 0.000262643
-2.3125 0.00803443 0.000301481
-2.2875 0.00985 0.000329728
-2.2625 0.0117664 0.000358974
-2.2375 0.0140582 0.000394933
-2.2125 0.01655 0.00042457
-2.1875 0.0190139 0.00045307
-2.1625 0.0224648 0.000501901
-2.1375 0.0261754 0.000550653
